Caller	Callee
org.apache.commons.codec.language.DoubleMetaphone.handleCC(String,DoubleMetaphoneResult,int)	org.apache.commons.codec.language.DoubleMetaphone.contains(String,int,int,String)
org.apache.commons.codec.language.DoubleMetaphone.handleD(String,DoubleMetaphoneResult,int)	org.apache.commons.codec.language.DoubleMetaphone.contains(String,int,int,String,String,String)
org.apache.commons.codec.binary.Base64OutputStream.flush()	org.apache.commons.codec.binary.Base64OutputStream.flush(boolean)
org.apache.commons.codec.binary.Base64Test.testConstructor_Int_ByteArray_Boolean_UrlSafe()	org.apache.commons.codec.binary.StringUtils.newStringUtf8(byte[])
org.apache.commons.codec.binary.BinaryCodecTest.testToAsciiBytes()	org.apache.commons.codec.binary.BinaryCodec.toAsciiBytes(byte[])
org.apache.commons.codec.language.DoubleMetaphone.handleSC(String,DoubleMetaphoneResult,int)	org.apache.commons.codec.language.DoubleMetaphone.DoubleMetaphoneResult.append(String,String)
org.apache.commons.codec.language.DoubleMetaphone.doubleMetaphone(String,boolean)	org.apache.commons.codec.language.DoubleMetaphone.handleC(String,DoubleMetaphoneResult,int)
org.apache.commons.codec.language.DoubleMetaphone.doubleMetaphone(String,boolean)	org.apache.commons.codec.language.DoubleMetaphone.handleZ(String,DoubleMetaphoneResult,int,boolean)
org.apache.commons.codec.binary.Base64Test.testObjectDecodeWithValidParameter()	org.apache.commons.codec.binary.Base64.decode(Object)
org.apache.commons.codec.binary.BinaryCodec.toAsciiBytes(byte[])	org.apache.commons.codec.binary.BinaryCodec.isEmpty(byte[])
org.apache.commons.codec.language.DoubleMetaphone.doubleMetaphone(String,boolean)	org.apache.commons.codec.language.DoubleMetaphone.handleR(String,DoubleMetaphoneResult,int,boolean)
org.apache.commons.codec.binary.Hex.encodeHex(byte[])	org.apache.commons.codec.binary.Hex.encodeHex(byte[],boolean)
org.apache.commons.codec.digest.DigestUtilsTest.testMD5Length()	org.apache.commons.codec.digest.DigestUtils.md5(byte[])
org.apache.commons.codec.binary.Base64InputStream.read(byte[],int,int)	org.apache.commons.codec.binary.Base64.readResults(byte[],int,int)
org.apache.commons.codec.language.DoubleMetaphone.handleSC(String,DoubleMetaphoneResult,int)	org.apache.commons.codec.language.DoubleMetaphone.isVowel(char)
org.apache.commons.codec.binary.Base64Test.testCodeInteger1()	org.apache.commons.codec.binary.Base64.decodeInteger(byte[])
org.apache.commons.codec.binary.HexTest.testDencodeEmpty()	org.apache.commons.codec.binary.Hex.decodeHex(char[])
org.apache.commons.codec.net.QuotedPrintableCodecTest.testEncodeDecodeNull()	org.apache.commons.codec.net.QuotedPrintableCodec.encode(String)
org.apache.commons.codec.digest.DigestUtils.getMd5Digest()	org.apache.commons.codec.digest.DigestUtils.getDigest(String)
org.apache.commons.codec.binary.StringUtilsTest.testNewStringUtf16Be()	org.apache.commons.codec.binary.StringUtilsTest.testNewString(String)
org.apache.commons.codec.StringEncoderComparator.compare(Object,Object)	org.apache.commons.codec.Encoder.encode(Object)
org.apache.commons.codec.net.QuotedPrintableCodecTest.testSafeCharEncodeDecode()	org.apache.commons.codec.net.QuotedPrintableCodec.encode(String)
org.apache.commons.codec.net.QCodec.decode(String)	org.apache.commons.codec.net.RFC1522Codec.decodeText(String)
org.apache.commons.codec.language.DoubleMetaphone.handleS(String,DoubleMetaphoneResult,int,boolean)	org.apache.commons.codec.language.DoubleMetaphone.contains(String,int,int,String)
org.apache.commons.codec.binary.Base64TestData.randomData(int,boolean)	org.apache.commons.codec.binary.Base64.encodeBase64URLSafe(byte[])
org.apache.commons.codec.language.DoubleMetaphone.handleS(String,DoubleMetaphoneResult,int,boolean)	org.apache.commons.codec.language.DoubleMetaphone.contains(String,int,int,String,String)
org.apache.commons.codec.binary.BinaryCodecTest.testFromAsciiByteArray()	org.apache.commons.codec.binary.BinaryCodec.fromAscii(byte[])
org.apache.commons.codec.net.URLCodecTest.testBasicEncodeDecode()	org.apache.commons.codec.net.URLCodec.encode(String)
org.apache.commons.codec.binary.Base64.encodeInteger(BigInteger)	org.apache.commons.codec.binary.Base64.toIntegerBytes(BigInteger)
org.apache.commons.codec.StringEncoderAbstractTest.testEncodeNull()	org.apache.commons.codec.StringEncoderAbstractTest.makeEncoder()
org.apache.commons.codec.binary.Base64Test.testUrlSafe()	org.apache.commons.codec.binary.Base64TestData.bytesContain(byte[],byte)
org.apache.commons.codec.binary.Base64.encode(byte[],int,int)	org.apache.commons.codec.binary.Base64.resizeBuffer()
org.apache.commons.codec.net.URLCodecTest.testDecodeInvalid()	org.apache.commons.codec.net.URLCodecTest.validateState(URLCodec)
org.apache.commons.codec.binary.BinaryCodecTest.testEncodeObject()	org.apache.commons.codec.binary.BinaryCodec.encode(Object)
org.apache.commons.codec.language.DoubleMetaphone.conditionL0(String,int)	org.apache.commons.codec.language.DoubleMetaphone.contains(String,int,int,String,String,String)
org.apache.commons.codec.language.DoubleMetaphone.doubleMetaphone(String,boolean)	org.apache.commons.codec.language.DoubleMetaphone.handleL(String,DoubleMetaphoneResult,int)
org.apache.commons.codec.binary.HexTest.testEncodeDecodeRandom()	org.apache.commons.codec.binary.Hex.encodeHex(byte[])
org.apache.commons.codec.net.BCodec.encode(String,String)	org.apache.commons.codec.net.RFC1522Codec.encodeText(String,String)
org.apache.commons.codec.binary.Base64Test.testKnownDecodings()	org.apache.commons.codec.binary.Base64.decodeBase64(byte[])
org.apache.commons.codec.language.Metaphone.metaphone(String)	org.apache.commons.codec.language.Metaphone.isLastChar(int,int)
org.apache.commons.codec.digest.DigestUtils.shaHex(byte[])	org.apache.commons.codec.digest.DigestUtils.sha(byte[])
org.apache.commons.codec.digest.DigestUtils.sha384(InputStream)	org.apache.commons.codec.digest.DigestUtils.digest(MessageDigest,InputStream)
org.apache.commons.codec.language.RefinedSoundex.soundex(String)	org.apache.commons.codec.language.SoundexUtils.clean(String)
org.apache.commons.codec.binary.Base64OutputStream.write(byte[],int,int)	org.apache.commons.codec.binary.Base64.encode(byte[],int,int)
org.apache.commons.codec.binary.Base64Test.testPairs()	org.apache.commons.codec.binary.Base64.encodeBase64(byte[])
org.apache.commons.codec.binary.BinaryCodec.toAsciiChars(byte[])	org.apache.commons.codec.binary.BinaryCodec.isEmpty(byte[])
org.apache.commons.codec.digest.DigestUtils.getSha384Digest()	org.apache.commons.codec.digest.DigestUtils.getDigest(String)
org.apache.commons.codec.binary.StringUtils.getBytesUtf16Le(String)	org.apache.commons.codec.binary.StringUtils.getSupportedBytes(String,String)
org.apache.commons.codec.language.SoundexTest.testMaxLengthLessThan3Fix()	org.apache.commons.codec.language.Soundex.setMaxLength(int)
org.apache.commons.codec.net.QuotedPrintableCodecTest.testDecodeStringWithNull()	org.apache.commons.codec.net.QuotedPrintableCodec.decode(String,String)
org.apache.commons.codec.net.QCodec.encode(String,String)	org.apache.commons.codec.net.RFC1522Codec.encodeText(String,String)
org.apache.commons.codec.net.URLCodecTest.testSafeCharEncodeDecode()	org.apache.commons.codec.net.URLCodec.decode(String)
org.apache.commons.codec.language.DoubleMetaphone.isDoubleMetaphoneEqual(String,String)	org.apache.commons.codec.language.DoubleMetaphone.isDoubleMetaphoneEqual(String,String,boolean)
org.apache.commons.codec.binary.Base64.encodeBase64(byte[],boolean,boolean,int)	org.apache.commons.codec.binary.Base64.encode(byte[])
org.apache.commons.codec.language.DoubleMetaphone.handleC(String,DoubleMetaphoneResult,int)	org.apache.commons.codec.language.DoubleMetaphone.contains(String,int,int,String,String)
org.apache.commons.codec.language.RefinedSoundexTest.testNewInstance()	org.apache.commons.codec.language.RefinedSoundex.soundex(String)
org.apache.commons.codec.binary.Base64InputStream.read(byte[],int,int)	org.apache.commons.codec.binary.Base64.setInitialBuffer(byte[],int,int)
org.apache.commons.codec.binary.Base64InputStreamTest.testBase64InputStreamByChunk()	org.apache.commons.codec.binary.Base64InputStreamTest.testByChunk(byte[],byte[],int,byte[])
org.apache.commons.codec.digest.DigestUtils.md5(InputStream)	org.apache.commons.codec.digest.DigestUtils.digest(MessageDigest,InputStream)
org.apache.commons.codec.binary.StringUtilsTest.testGetBytesUtf8()	org.apache.commons.codec.binary.StringUtilsTest.testGetSupportedBytes(String)
org.apache.commons.codec.language.DoubleMetaphone.handleSC(String,DoubleMetaphoneResult,int)	org.apache.commons.codec.language.DoubleMetaphone.DoubleMetaphoneResult.append(String)
org.apache.commons.codec.language.DoubleMetaphone.handleP(String,DoubleMetaphoneResult,int)	org.apache.commons.codec.language.DoubleMetaphone.contains(String,int,int,String,String)
org.apache.commons.codec.language.DoubleMetaphone.handleG(String,DoubleMetaphoneResult,int,boolean)	org.apache.commons.codec.language.DoubleMetaphone.handleGH(String,DoubleMetaphoneResult,int)
org.apache.commons.codec.binary.HexTest.testDencodeEmpty()	org.apache.commons.codec.binary.Hex.decode(Object)
org.apache.commons.codec.language.DoubleMetaphone.handleC(String,DoubleMetaphoneResult,int)	org.apache.commons.codec.language.DoubleMetaphone.handleCH(String,DoubleMetaphoneResult,int)
org.apache.commons.codec.language.DoubleMetaphone.handleL(String,DoubleMetaphoneResult,int)	org.apache.commons.codec.language.DoubleMetaphone.DoubleMetaphoneResult.appendAlternate(char)
org.apache.commons.codec.binary.BinaryCodecTest.testFromAsciiCharArray()	org.apache.commons.codec.binary.BinaryCodec.fromAscii(char[])
org.apache.commons.codec.binary.Hex.decodeHex(char[])	org.apache.commons.codec.binary.Hex.toDigit(char,int)
org.apache.commons.codec.binary.Base64TestData.streamToBytes(InputStream)	org.apache.commons.codec.binary.Base64TestData.resizeArray(byte[])
org.apache.commons.codec.digest.DigestUtils.sha512Hex(String)	org.apache.commons.codec.binary.Hex.encodeHex(byte[])
org.apache.commons.codec.language.DoubleMetaphone.handleJ(String,DoubleMetaphoneResult,int,boolean)	org.apache.commons.codec.language.DoubleMetaphone.isVowel(char)
org.apache.commons.codec.binary.Base64OutputStreamTest.testBase64OutputStreamByChunk()	org.apache.commons.codec.binary.Base64OutputStreamTest.testByChunk(byte[],byte[],int,byte[])
org.apache.commons.codec.language.DoubleMetaphone.doubleMetaphone(String,boolean)	org.apache.commons.codec.language.DoubleMetaphone.handleW(String,DoubleMetaphoneResult,int)
org.apache.commons.codec.language.Soundex.encode(String)	org.apache.commons.codec.language.Soundex.soundex(String)
org.apache.commons.codec.binary.HexTest.testEncodeDecodeRandom()	org.apache.commons.codec.binary.Hex.decode(Object)
org.apache.commons.codec.binary.Base64OutputStream.close()	org.apache.commons.codec.binary.Base64OutputStream.flush()
org.apache.commons.codec.binary.StringUtils.getBytesUtf8(String)	org.apache.commons.codec.binary.StringUtils.getSupportedBytes(String,String)
org.apache.commons.codec.binary.StringUtilsTest.testNewString(String)	org.apache.commons.codec.binary.StringUtils.newString(byte[],String)
org.apache.commons.codec.digest.DigestUtils.sha384Hex(String)	org.apache.commons.codec.digest.DigestUtils.sha384(String)
org.apache.commons.codec.digest.DigestUtils.sha256(String)	org.apache.commons.codec.digest.DigestUtils.sha256(byte[])
org.apache.commons.codec.digest.DigestUtils.sha384(byte[])	org.apache.commons.codec.digest.DigestUtils.getSha384Digest()
org.apache.commons.codec.language.DoubleMetaphone.doubleMetaphone(String,boolean)	org.apache.commons.codec.language.DoubleMetaphone.conditionM0(String,int)
org.apache.commons.codec.language.DoubleMetaphone.contains(String,int,int,String,String,String,String)	org.apache.commons.codec.language.DoubleMetaphone.contains(String,int,int,String[])
org.apache.commons.codec.StringEncoderAbstractTest.testEncodeEmpty()	org.apache.commons.codec.Encoder.encode(Object)
org.apache.commons.codec.binary.Base64InputStreamTest.testBase64InputStreamByteByByte()	org.apache.commons.codec.binary.StringUtils.getBytesUtf8(String)
org.apache.commons.codec.net.URLCodec.decodeUrl(byte[])	org.apache.commons.codec.net.Utils.digit16(byte)
org.apache.commons.codec.language.DoubleMetaphone.doubleMetaphone(String,boolean)	org.apache.commons.codec.language.DoubleMetaphone.DoubleMetaphoneResult.getAlternate()
org.apache.commons.codec.net.QCodecTest.testBasicEncodeDecode()	org.apache.commons.codec.net.QCodec.decode(String)
org.apache.commons.codec.binary.Base64Test.testDecodePadMarkerIndex3()	org.apache.commons.codec.binary.Base64.decodeBase64(byte[])
org.apache.commons.codec.net.QCodecTest.testInvalidEncoding()	org.apache.commons.codec.net.QCodec.decode(String)
org.apache.commons.codec.binary.StringUtilsTest.testGetBytesUtf16Le()	org.apache.commons.codec.binary.StringUtils.getBytesUtf16Le(String)
org.apache.commons.codec.language.DoubleMetaphone.handleR(String,DoubleMetaphoneResult,int,boolean)	org.apache.commons.codec.language.DoubleMetaphone.contains(String,int,int,String,String)
org.apache.commons.codec.net.QuotedPrintableCodecTest.testUTF8RoundTrip()	org.apache.commons.codec.net.QuotedPrintableCodec.encode(String,String)
org.apache.commons.codec.net.BCodecTest.testNullInput()	org.apache.commons.codec.net.BCodec.doDecoding(byte[])
org.apache.commons.codec.language.DoubleMetaphone.handleG(String,DoubleMetaphoneResult,int,boolean)	org.apache.commons.codec.language.DoubleMetaphone.DoubleMetaphoneResult.append(String,String)
org.apache.commons.codec.binary.StringUtilsTest.testGetSupportedBytes(String)	org.apache.commons.codec.binary.StringUtils.getSupportedBytes(String,String)
org.apache.commons.codec.net.URLCodecTest.testDecodeStringWithNull()	org.apache.commons.codec.net.URLCodec.decode(String,String)
org.apache.commons.codec.binary.Base64Test.testConstructor_Int_ByteArray_Boolean_UrlSafe()	org.apache.commons.codec.binary.Base64.encode(byte[])
org.apache.commons.codec.binary.Base64.decode(Object)	org.apache.commons.codec.binary.Base64.decode(byte[])
org.apache.commons.codec.binary.StringUtilsTest.testNewStringUtf16Le()	org.apache.commons.codec.binary.StringUtilsTest.testNewString(String)
org.apache.commons.codec.binary.Base64.encodeBase64Chunked(byte[])	org.apache.commons.codec.binary.Base64.encodeBase64(byte[],boolean)
org.apache.commons.codec.digest.DigestUtils.sha384Hex(InputStream)	org.apache.commons.codec.digest.DigestUtils.sha384(InputStream)
org.apache.commons.codec.language.Metaphone.encode(String)	org.apache.commons.codec.language.Metaphone.metaphone(String)
org.apache.commons.codec.binary.Base64Test.testObjectEncodeWithValidParameter()	org.apache.commons.codec.binary.Base64.encode(Object)
org.apache.commons.codec.binary.BinaryCodecTest.testToAsciiString()	org.apache.commons.codec.binary.BinaryCodec.toAsciiString(byte[])
org.apache.commons.codec.binary.Base64InputStreamTest.testBase64InputStreamByteByByte()	org.apache.commons.codec.binary.Base64TestData.randomData(int,boolean)
org.apache.commons.codec.binary.HexTest.testDecodeHexOddCharacters()	org.apache.commons.codec.binary.Hex.decodeHex(char[])
org.apache.commons.codec.binary.Base64OutputStream.flush(boolean)	org.apache.commons.codec.binary.Base64.readResults(byte[],int,int)
org.apache.commons.codec.language.DoubleMetaphone.handleL(String,DoubleMetaphoneResult,int)	org.apache.commons.codec.language.DoubleMetaphone.charAt(String,int)
org.apache.commons.codec.binary.StringUtilsTest.testNewStringUtf16Be()	org.apache.commons.codec.binary.StringUtils.newStringUtf16Be(byte[])
org.apache.commons.codec.digest.DigestUtilsTest.testShaHex()	org.apache.commons.codec.digest.DigestUtils.shaHex(String)
org.apache.commons.codec.net.QuotedPrintableCodecTest.testEncodeDecodeNull()	org.apache.commons.codec.net.QuotedPrintableCodec.decode(String)
org.apache.commons.codec.language.DoubleMetaphone.handleT(String,DoubleMetaphoneResult,int)	org.apache.commons.codec.language.DoubleMetaphone.DoubleMetaphoneResult.append(char)
org.apache.commons.codec.language.Metaphone.metaphone(String)	org.apache.commons.codec.language.Metaphone.isPreviousChar(StringBuffer,int,char)
org.apache.commons.codec.binary.Base64OutputStreamTest.testWriteToNullCoverage()	org.apache.commons.codec.binary.Base64OutputStream.write(byte[],int,int)
org.apache.commons.codec.language.DoubleMetaphone.contains(String,int,int,String,String,String)	org.apache.commons.codec.language.DoubleMetaphone.contains(String,int,int,String[])
org.apache.commons.codec.binary.Base64.encode(Object)	org.apache.commons.codec.binary.Base64.encode(byte[])
org.apache.commons.codec.BinaryEncoderAbstractTest.testEncodeEmpty()	org.apache.commons.codec.BinaryEncoder.encode(byte[])
org.apache.commons.codec.binary.StringUtilsTest.testNewStringUtf8()	org.apache.commons.codec.binary.StringUtilsTest.testNewString(String)
org.apache.commons.codec.language.DoubleMetaphone.handleD(String,DoubleMetaphoneResult,int)	org.apache.commons.codec.language.DoubleMetaphone.contains(String,int,int,String)
org.apache.commons.codec.digest.DigestUtils.sha256Hex(InputStream)	org.apache.commons.codec.digest.DigestUtils.sha256(InputStream)
org.apache.commons.codec.net.QCodecTest.testEncodeDecodeBlanks()	org.apache.commons.codec.net.QCodec.encode(String)
org.apache.commons.codec.language.DoubleMetaphone.handleR(String,DoubleMetaphoneResult,int,boolean)	org.apache.commons.codec.language.DoubleMetaphone.charAt(String,int)
org.apache.commons.codec.language.DoubleMetaphone.handleG(String,DoubleMetaphoneResult,int,boolean)	org.apache.commons.codec.language.DoubleMetaphone.isVowel(char)
org.apache.commons.codec.language.DoubleMetaphone.handleCH(String,DoubleMetaphoneResult,int)	org.apache.commons.codec.language.DoubleMetaphone.DoubleMetaphoneResult.append(char)
org.apache.commons.codec.net.QuotedPrintableCodecTest.testSafeCharEncodeDecode()	org.apache.commons.codec.net.QuotedPrintableCodec.decode(String)
org.apache.commons.codec.language.DoubleMetaphone.handleSC(String,DoubleMetaphoneResult,int)	org.apache.commons.codec.language.DoubleMetaphone.DoubleMetaphoneResult.append(char)
org.apache.commons.codec.net.URLCodecTest.testBasicEncodeDecode()	org.apache.commons.codec.net.URLCodec.decode(String)
org.apache.commons.codec.binary.Base64Test.testCodeIntegerNull()	org.apache.commons.codec.binary.Base64.encodeInteger(BigInteger)
org.apache.commons.codec.language.DoubleMetaphone.handleW(String,DoubleMetaphoneResult,int)	org.apache.commons.codec.language.DoubleMetaphone.contains(String,int,int,String,String)
org.apache.commons.codec.language.DoubleMetaphone.handleG(String,DoubleMetaphoneResult,int,boolean)	org.apache.commons.codec.language.DoubleMetaphone.contains(String,int,int,String,String,String)
org.apache.commons.codec.digest.DigestUtils.sha512(byte[])	org.apache.commons.codec.digest.DigestUtils.getSha512Digest()
org.apache.commons.codec.digest.DigestUtils.sha512Hex(InputStream)	org.apache.commons.codec.binary.Hex.encodeHex(byte[])
org.apache.commons.codec.language.DoubleMetaphone.handleG(String,DoubleMetaphoneResult,int,boolean)	org.apache.commons.codec.language.DoubleMetaphone.DoubleMetaphoneResult.append(char,char)
org.apache.commons.codec.binary.StringUtilsTest.testGetBytesUsAscii()	org.apache.commons.codec.binary.StringUtils.getBytesUsAscii(String)
org.apache.commons.codec.binary.StringUtilsTest.testNewStringIso8859_1()	org.apache.commons.codec.binary.StringUtilsTest.testNewString(String)
org.apache.commons.codec.binary.Base64InputStreamTest.testBase64InputStreamByteByByte()	org.apache.commons.codec.binary.Base64InputStreamTest.testByteByByte(byte[],byte[],int,byte[])
org.apache.commons.codec.binary.BinaryCodecTest.testEncodeByteArray()	org.apache.commons.codec.binary.BinaryCodec.encode(byte[])
org.apache.commons.codec.digest.DigestUtilsTest.testSha256()	org.apache.commons.codec.digest.DigestUtils.sha256Hex(byte[])
org.apache.commons.codec.binary.Base64.encodeBase64(byte[],boolean)	org.apache.commons.codec.binary.Base64.encodeBase64(byte[],boolean,boolean)
org.apache.commons.codec.digest.DigestUtils.sha(byte[])	org.apache.commons.codec.digest.DigestUtils.getShaDigest()
org.apache.commons.codec.digest.DigestUtils.shaHex(byte[])	org.apache.commons.codec.binary.Hex.encodeHex(byte[])
org.apache.commons.codec.binary.HexTest.testDecodeBadCharacterPos1()	org.apache.commons.codec.binary.Hex.decode(Object)
org.apache.commons.codec.digest.DigestUtils.md5Hex(String)	org.apache.commons.codec.digest.DigestUtils.md5(String)
org.apache.commons.codec.language.SoundexUtils.difference(StringEncoder,String,String)	org.apache.commons.codec.language.SoundexUtils.differenceEncoded(String,String)
org.apache.commons.codec.binary.HexTest.testDencodeEmpty()	org.apache.commons.codec.binary.Hex.decode(byte[])
org.apache.commons.codec.net.QuotedPrintableCodecTest.testUnsafeEncodeDecode()	org.apache.commons.codec.net.QuotedPrintableCodec.encode(String)
org.apache.commons.codec.StringEncoderAbstractTest.testLocaleIndependence()	org.apache.commons.codec.StringEncoder.encode(String)
org.apache.commons.codec.language.Caverphone.encode(Object)	org.apache.commons.codec.language.Caverphone.caverphone(String)
org.apache.commons.codec.binary.Base64OutputStream.write(byte[],int,int)	org.apache.commons.codec.binary.Base64.decode(byte[],int,int)
org.apache.commons.codec.binary.Base64InputStream.read(byte[],int,int)	org.apache.commons.codec.binary.Base64.hasData()
org.apache.commons.codec.net.BCodecTest.testNullInput()	org.apache.commons.codec.net.BCodec.doEncoding(byte[])
org.apache.commons.codec.binary.BinaryCodec.encode(Object)	org.apache.commons.codec.binary.BinaryCodec.toAsciiChars(byte[])
org.apache.commons.codec.language.DoubleMetaphone.handleJ(String,DoubleMetaphoneResult,int,boolean)	org.apache.commons.codec.language.DoubleMetaphone.DoubleMetaphoneResult.append(char)
org.apache.commons.codec.binary.Base64Test.testDecodePadMarkerIndex2()	org.apache.commons.codec.binary.Base64.decodeBase64(byte[])
org.apache.commons.codec.binary.StringUtilsTest.testGetBytesUtf16()	org.apache.commons.codec.binary.StringUtils.getBytesUtf16(String)
org.apache.commons.codec.binary.Base64OutputStream.write(byte[],int,int)	org.apache.commons.codec.binary.Base64OutputStream.flush(boolean)
org.apache.commons.codec.binary.BinaryCodec.decode(Object)	org.apache.commons.codec.binary.BinaryCodec.fromAscii(char[])
org.apache.commons.codec.net.QuotedPrintableCodec.decode(byte[])	org.apache.commons.codec.net.QuotedPrintableCodec.decodeQuotedPrintable(byte[])
org.apache.commons.codec.language.DoubleMetaphone.handleJ(String,DoubleMetaphoneResult,int,boolean)	org.apache.commons.codec.language.DoubleMetaphone.contains(String,int,int,String[])
org.apache.commons.codec.binary.Base64OutputStreamTest.testBase64EmptyOutputStream()	org.apache.commons.codec.binary.Base64OutputStreamTest.testByChunk(byte[],byte[],int,byte[])
org.apache.commons.codec.language.DoubleMetaphone.handleR(String,DoubleMetaphoneResult,int,boolean)	org.apache.commons.codec.language.DoubleMetaphone.contains(String,int,int,String)
org.apache.commons.codec.language.SoundexTest.testMaxLengthLessThan3Fix()	org.apache.commons.codec.language.Soundex.encode(String)
org.apache.commons.codec.language.DoubleMetaphone.handleD(String,DoubleMetaphoneResult,int)	org.apache.commons.codec.language.DoubleMetaphone.contains(String,int,int,String,String)
org.apache.commons.codec.binary.Base64Test.testCodeInteger2()	org.apache.commons.codec.binary.Base64.decodeInteger(byte[])
org.apache.commons.codec.net.BCodec.doDecoding(byte[])	org.apache.commons.codec.binary.Base64.decodeBase64(byte[])
org.apache.commons.codec.digest.DigestUtilsTest.testShaHex()	org.apache.commons.codec.digest.DigestUtils.shaHex(InputStream)
org.apache.commons.codec.binary.Base64.readResults(byte[],int,int)	org.apache.commons.codec.binary.Base64.avail()
org.apache.commons.codec.binary.Base64OutputStream.close()	org.apache.commons.codec.binary.Base64.decode(byte[],int,int)
org.apache.commons.codec.binary.HexTest.testEncodeDecodeRandom()	org.apache.commons.codec.binary.Hex.decodeHex(char[])
